__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352693222592,1352693222592,1352693222773,1352693222765,1352693222764,1352693222763,1352693222735,1352693222591,1352693222591,1352693222592,1352693222773,1352693222773,1352693222591,0,0,1352693222592,1352693222735,1352693222735,143,181,1352693222736,1352693222735
true,1352693222848,1352693222848,1352693223021,1352693223014,1352693223013,1352693223011,1352693222986,1352693222847,1352693222847,1352693222848,1352693223022,1352693223021,1352693222847,0,0,1352693222848,1352693222986,1352693222986,138,174,1352693222986,1352693222986
true,1352693223138,1352693223138,1352693223330,1352693223329,1352693223329,1352693223320,1352693223288,1352693223137,1352693223137,1352693223138,1352693223330,1352693223330,1352693223137,0,0,1352693223138,1352693223285,1352693223285,147,192,1352693223289,1352693223288
true,1352693223401,1352693223401,1352693223584,1352693223576,1352693223575,1352693223573,1352693223545,1352693223400,1352693223400,1352693223401,1352693223585,1352693223584,1352693223400,0,0,1352693223401,1352693223545,1352693223545,144,184,1352693223546,1352693223545
true,1352693223682,1352693223682,1352693223863,1352693223856,1352693223855,1352693223853,1352693223826,1352693223681,1352693223681,1352693223682,1352693223864,1352693223863,1352693223681,0,0,1352693223683,1352693223825,1352693223825,142,181,1352693223826,1352693223826
true,1352693223932,1352693223932,1352693224104,1352693224097,1352693224096,1352693224088,1352693224069,1352693223931,1352693223931,1352693223932,1352693224105,1352693224104,1352693223931,0,0,1352693223933,1352693224069,1352693224069,136,172,1352693224070,1352693224069
true,1352693224196,1352693224196,1352693224399,1352693224391,1352693224390,1352693224389,1352693224360,1352693224195,1352693224195,1352693224196,1352693224399,1352693224399,1352693224195,0,0,1352693224197,1352693224358,1352693224358,161,202,1352693224360,1352693224360
true,1352693224472,1352693224472,1352693224699,1352693224691,1352693224690,1352693224689,1352693224622,1352693224471,1352693224471,1352693224472,1352693224699,1352693224699,1352693224471,0,0,1352693224472,1352693224622,1352693224622,150,227,1352693224623,1352693224623
true,1352693224805,1352693224805,1352693224988,1352693224980,1352693224979,1352693224972,1352693224951,1352693224804,1352693224804,1352693224805,1352693224988,1352693224988,1352693224804,0,0,1352693224806,1352693224951,1352693224951,145,182,1352693224952,1352693224952
true,1352693225068,1352693225068,1352693225251,1352693225243,1352693225242,1352693225240,1352693225212,1352693225067,1352693225067,1352693225068,1352693225251,1352693225251,1352693225067,0,0,1352693225068,1352693225212,1352693225212,144,183,1352693225213,1352693225213
true,1352693225360,1352693225360,1352693225536,1352693225529,1352693225528,1352693225526,1352693225501,1352693225359,1352693225359,1352693225360,1352693225537,1352693225536,1352693225359,0,0,1352693225361,1352693225501,1352693225501,140,176,1352693225501,1352693225501
true,1352693225613,1352693225613,1352693225792,1352693225784,1352693225784,1352693225772,1352693225752,1352693225612,1352693225612,1352693225613,1352693225792,1352693225792,1352693225612,0,0,1352693225614,1352693225752,1352693225752,138,178,1352693225753,1352693225753
true,1352693225888,1352693225888,1352693226067,1352693226060,1352693226059,1352693226057,1352693226035,1352693225887,1352693225887,1352693225888,1352693226068,1352693226068,1352693225887,0,0,1352693225888,1352693226035,1352693226035,147,180,1352693226036,1352693226035
true,1352693226148,1352693226148,1352693226342,1352693226334,1352693226334,1352693226332,1352693226300,1352693226147,1352693226147,1352693226148,1352693226343,1352693226342,1352693226147,0,0,1352693226150,1352693226300,1352693226300,150,193,1352693226300,1352693226300
true,1352693226486,1352693226486,1352693226682,1352693226681,1352693226681,1352693226671,1352693226640,1352693226485,1352693226485,1352693226486,1352693226683,1352693226682,1352693226485,0,0,1352693226488,1352693226640,1352693226640,152,195,1352693226641,1352693226640
true,1352693226757,1352693226757,1352693226952,1352693226944,1352693226943,1352693226941,1352693226910,1352693226756,1352693226756,1352693226757,1352693226953,1352693226952,1352693226756,0,0,1352693226758,1352693226910,1352693226909,151,195,1352693226910,1352693226910
true,1352693227078,1352693227078,1352693227274,1352693227266,1352693227265,1352693227264,1352693227227,1352693227077,1352693227077,1352693227078,1352693227275,1352693227274,1352693227077,0,0,1352693227079,1352693227227,1352693227227,148,196,1352693227228,1352693227227
true,1352693227408,1352693227408,1352693227651,1352693227650,1352693227649,1352693227647,1352693227598,1352693227407,1352693227407,1352693227408,1352693227652,1352693227651,1352693227407,0,0,1352693227408,1352693227557,1352693227557,149,244,1352693227599,1352693227598
true,1352693227730,1352693227730,1352693227906,1352693227901,1352693227900,1352693227899,1352693227872,1352693227729,1352693227729,1352693227730,1352693227907,1352693227906,1352693227729,0,0,1352693227730,1352693227871,1352693227871,141,177,1352693227872,1352693227872
true,1352693228011,1352693228011,1352693228274,1352693228274,1352693228273,1352693228264,1352693228193,1352693228010,1352693228010,1352693228011,1352693228275,1352693228274,1352693228010,0,0,1352693228012,1352693228148,1352693228147,135,263,1352693228194,1352693228193
true,1352693228431,1352693228431,1352693228628,1352693228620,1352693228619,1352693228609,1352693228588,1352693228430,1352693228430,1352693228431,1352693228629,1352693228628,1352693228430,0,0,1352693228445,1352693228588,1352693228588,143,184,1352693228589,1352693228589
true,1352693228705,1352693228705,1352693228899,1352693228892,1352693228891,1352693228890,1352693228860,1352693228704,1352693228704,1352693228705,1352693228899,1352693228899,1352693228704,0,0,1352693228706,1352693228860,1352693228860,154,193,1352693228861,1352693228860
true,1352693228979,1352693228979,1352693229180,1352693229172,1352693229171,1352693229170,1352693229142,1352693228977,1352693228977,1352693228979,1352693229180,1352693229180,1352693228977,0,0,1352693228981,1352693229142,1352693229141,160,199,1352693229142,1352693229142
true,1352693229269,1352693229269,1352693229481,1352693229474,1352693229473,1352693229470,1352693229433,1352693229268,1352693229268,1352693229269,1352693229482,1352693229481,1352693229268,0,0,1352693229270,1352693229433,1352693229433,163,212,1352693229433,1352693229433
true,1352693229566,1352693229566,1352693229748,1352693229740,1352693229739,1352693229738,1352693229714,1352693229564,1352693229564,1352693229566,1352693229749,1352693229748,1352693229564,0,0,1352693229568,1352693229714,1352693229714,146,181,1352693229715,1352693229714
true,1352693229824,1352693229824,1352693230005,1352693229997,1352693229997,1352693229995,1352693229967,1352693229823,1352693229823,1352693229824,1352693230006,1352693230005,1352693229823,0,0,1352693229825,1352693229966,1352693229966,141,181,1352693229967,1352693229967
true,1352693230079,1352693230079,1352693230284,1352693230284,1352693230284,1352693230265,1352693230223,1352693230078,1352693230078,1352693230079,1352693230285,1352693230284,1352693230078,0,0,1352693230081,1352693230222,1352693230222,141,204,1352693230224,1352693230223
true,1352693230354,1352693230354,1352693230539,1352693230531,1352693230531,1352693230529,1352693230501,1352693230353,1352693230353,1352693230354,1352693230540,1352693230539,1352693230353,0,0,1352693230355,1352693230501,1352693230501,146,185,1352693230501,1352693230501
