__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352692547470,1352692547470,1352692553174,1352692553173,1352692553165,1352692553164,1352692547807,1352692547461,1352692547460,1352692547470,1352692553174,1352692553174,1352692547459,0,0,1352692547483,1352692553163,1352692547806,1493,5691,0,0
true,1352692553276,1352692553276,1352692557712,1352692557712,1352692557705,1352692557704,1352692553298,1352692553275,1352692553275,1352692553276,1352692557713,1352692557712,1352692553275,0,0,1352692553276,1352692557703,1352692553284,861,4437,1352692553298,1352692553298
true,1352692557778,1352692557778,1352692562014,1352692562014,1352692562007,1352692562006,1352692557782,1352692557777,1352692557777,1352692557778,1352692562015,1352692562014,1352692557777,0,0,1352692557778,1352692562005,1352692557781,508,4237,1352692557782,1352692557782
true,1352692562076,1352692562076,1352692567211,1352692567211,1352692567204,1352692567203,1352692562080,1352692562075,1352692562075,1352692562076,1352692567212,1352692567211,1352692562075,0,0,1352692562076,1352692567202,1352692562080,750,5136,1352692562080,1352692562080
true,1352692567278,1352692567278,1352692572056,1352692572056,1352692572050,1352692572048,1352692567282,1352692567277,1352692567277,1352692567278,1352692572057,1352692572056,1352692567277,0,0,1352692567278,1352692572047,1352692567282,735,4779,1352692567283,1352692567282
true,1352692572131,1352692572131,1352692575764,1352692575764,1352692575757,1352692575756,1352692572148,1352692572130,1352692572130,1352692572131,1352692575765,1352692575764,1352692572130,0,0,1352692572144,1352692575754,1352692572147,547,3621,1352692572148,1352692572148
true,1352692575830,1352692575830,1352692580591,1352692580591,1352692580585,1352692580583,1352692575834,1352692575829,1352692575829,1352692575830,1352692580592,1352692580591,1352692575829,0,0,1352692575830,1352692580582,1352692575834,554,4762,1352692575835,1352692575834
true,1352692580668,1352692580668,1352692585781,1352692585781,1352692585774,1352692585773,1352692580681,1352692580667,1352692580667,1352692580668,1352692585782,1352692585781,1352692580667,0,0,1352692580668,1352692585771,1352692580672,743,5114,1352692580682,1352692580681
true,1352692585843,1352692585843,1352692590376,1352692590375,1352692590369,1352692590367,1352692585847,1352692585842,1352692585842,1352692585843,1352692590376,1352692590376,1352692585842,0,0,1352692585843,1352692590366,1352692585847,1559,4533,1352692585848,1352692585847
true,1352692590433,1352692590433,1352692595263,1352692595262,1352692595255,1352692595254,1352692590437,1352692590432,1352692590432,1352692590433,1352692595263,1352692595263,1352692590432,0,0,1352692590433,1352692595252,1352692590437,460,4830,1352692590437,1352692590437
