__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352692898769,1352692898769,1352692902956,1352692902949,1352692902948,1352692902939,1352692902920,1352692898768,1352692898768,1352692898769,1352692902956,1352692902956,1352692898768,0,0,1352692898769,1352692902920,1352692902920,4151,4187,1352692902921,1352692902920
true,1352692903024,1352692903024,1352692906740,1352692906733,1352692906732,1352692906731,1352692906694,1352692903023,1352692903023,1352692903024,1352692906740,1352692906740,1352692903023,0,0,1352692903024,1352692906693,1352692906693,3669,3716,1352692906694,1352692906694
true,1352692906811,1352692906811,1352692913052,1352692913045,1352692913045,1352692913035,1352692913016,1352692906810,1352692906810,1352692906811,1352692913053,1352692913053,1352692906810,0,0,1352692906811,1352692913016,1352692913016,6205,6242,1352692913017,1352692913016
true,1352692913121,1352692913121,1352692917506,1352692917498,1352692917498,1352692917496,1352692917468,1352692913120,1352692913120,1352692913121,1352692917506,1352692917506,1352692913120,0,0,1352692913121,1352692917468,1352692917468,4347,4385,1352692917468,1352692917468
true,1352692917582,1352692917582,1352692921089,1352692921082,1352692921081,1352692921079,1352692921048,1352692917581,1352692917581,1352692917582,1352692921089,1352692921089,1352692917581,0,0,1352692917583,1352692921048,1352692921048,3465,3506,1352692921049,1352692921048
true,1352692921171,1352692921171,1352692926767,1352692926759,1352692926758,1352692926757,1352692926729,1352692921170,1352692921170,1352692921171,1352692926767,1352692926767,1352692921170,0,0,1352692921173,1352692926729,1352692926729,5556,5594,1352692926730,1352692926729
true,1352692926840,1352692926840,1352692931837,1352692931829,1352692931829,1352692931827,1352692931799,1352692926839,1352692926839,1352692926840,1352692931837,1352692931837,1352692926839,0,0,1352692926840,1352692931798,1352692931798,4958,4997,1352692931799,1352692931799
true,1352692931911,1352692931911,1352692938850,1352692938842,1352692938842,1352692938840,1352692938812,1352692931910,1352692931910,1352692931911,1352692938851,1352692938850,1352692931910,0,0,1352692931911,1352692938811,1352692938811,6900,6940,1352692938812,1352692938812
true,1352692938935,1352692938935,1352692943995,1352692943989,1352692943988,1352692943986,1352692943967,1352692938934,1352692938934,1352692938935,1352692943996,1352692943995,1352692938934,0,0,1352692938937,1352692943966,1352692943966,5029,5059,1352692943967,1352692943967
true,1352692944063,1352692944063,1352692949063,1352692949055,1352692949055,1352692949053,1352692949024,1352692944062,1352692944062,1352692944063,1352692949063,1352692949063,1352692944062,0,0,1352692944063,1352692949024,1352692949024,4961,5000,1352692949025,1352692949024
true,1352692949143,1352692949143,1352692953381,1352692953373,1352692953373,1352692953371,1352692953337,1352692949142,1352692949142,1352692949143,1352692953382,1352692953381,1352692949142,0,0,1352692949144,1352692953336,1352692953336,4192,4238,1352692953337,1352692953337
true,1352692953475,1352692953475,1352692958358,1352692958351,1352692958350,1352692958348,1352692958320,1352692953474,1352692953474,1352692953475,1352692958358,1352692958358,1352692953474,0,0,1352692953475,1352692958320,1352692958320,4845,4883,1352692958320,1352692958320
true,1352692958434,1352692958434,1352692963977,1352692963969,1352692963968,1352692963967,1352692963937,1352692958433,1352692958433,1352692958434,1352692963977,1352692963977,1352692958433,0,0,1352692958435,1352692963936,1352692963936,5501,5542,1352692963937,1352692963937
true,1352692964063,1352692964063,1352692970484,1352692970476,1352692970476,1352692970474,1352692970444,1352692964062,1352692964062,1352692964063,1352692970485,1352692970484,1352692964062,0,0,1352692964064,1352692970435,1352692970435,6371,6421,1352692970444,1352692970444
true,1352692970561,1352692970561,1352692975638,1352692975630,1352692975629,1352692975619,1352692975600,1352692970560,1352692970560,1352692970561,1352692975639,1352692975638,1352692970560,0,0,1352692970562,1352692975599,1352692975599,5037,5077,1352692975600,1352692975600
true,1352692975735,1352692975735,1352692979309,1352692979309,1352692979308,1352692979299,1352692979236,1352692975734,1352692975734,1352692975735,1352692979310,1352692979309,1352692975734,0,0,1352692975735,1352692979236,1352692979236,3501,3575,1352692979237,1352692979236
true,1352692979387,1352692979387,1352692984176,1352692984168,1352692984167,1352692984166,1352692984137,1352692979386,1352692979386,1352692979387,1352692984176,1352692984176,1352692979386,0,0,1352692979388,1352692984137,1352692984137,4749,4788,1352692984138,1352692984137
true,1352692984248,1352692984248,1352692990645,1352692990637,1352692990637,1352692990635,1352692990606,1352692984247,1352692984247,1352692984248,1352692990646,1352692990645,1352692984247,0,0,1352692984249,1352692990606,1352692990606,6357,6397,1352692990607,1352692990606
true,1352692990723,1352692990723,1352692994261,1352692994253,1352692994252,1352692994250,1352692994217,1352692990722,1352692990722,1352692990723,1352692994261,1352692994261,1352692990722,0,0,1352692990723,1352692994217,1352692994217,3494,3538,1352692994218,1352692994217
true,1352692994344,1352692994344,1352693000631,1352693000623,1352693000622,1352693000621,1352693000578,1352692994343,1352692994343,1352692994344,1352693000632,1352693000631,1352692994343,0,0,1352692994345,1352693000578,1352693000578,6233,6287,1352693000579,1352693000579
true,1352693000708,1352693000708,1352693005633,1352693005625,1352693005624,1352693005616,1352693005596,1352693000707,1352693000707,1352693000708,1352693005634,1352693005633,1352693000707,0,0,1352693000709,1352693005595,1352693005595,4886,4925,1352693005596,1352693005596
true,1352693005705,1352693005705,1352693009248,1352693009241,1352693009240,1352693009239,1352693009206,1352693005704,1352693005704,1352693005705,1352693009249,1352693009248,1352693005704,0,0,1352693005706,1352693009206,1352693009206,3500,3543,1352693009207,1352693009207
true,1352693009325,1352693009325,1352693014816,1352693014808,1352693014808,1352693014806,1352693014788,1352693009324,1352693009324,1352693009325,1352693014816,1352693014816,1352693009324,0,0,1352693009327,1352693014787,1352693014787,5460,5489,1352693014788,1352693014788
true,1352693014885,1352693014885,1352693020321,1352693020314,1352693020313,1352693020311,1352693020281,1352693014884,1352693014884,1352693014885,1352693020322,1352693020321,1352693014884,0,0,1352693014886,1352693020280,1352693020280,5394,5436,1352693020281,1352693020281
true,1352693020425,1352693020425,1352693024119,1352693024111,1352693024111,1352693024109,1352693024085,1352693020424,1352693020424,1352693020425,1352693024120,1352693024119,1352693020424,0,0,1352693020426,1352693024084,1352693024084,3658,3694,1352693024085,1352693024085
true,1352693024221,1352693024221,1352693028536,1352693028528,1352693028527,1352693028526,1352693028497,1352693024220,1352693024220,1352693024221,1352693028536,1352693028536,1352693024220,0,0,1352693024222,1352693028496,1352693028496,4274,4314,1352693028497,1352693028497
true,1352693028613,1352693028613,1352693033536,1352693033528,1352693033527,1352693033526,1352693033495,1352693028612,1352693028612,1352693028613,1352693033536,1352693033536,1352693028612,0,0,1352693028615,1352693033493,1352693033493,4878,4921,1352693033496,1352693033495
true,1352693033616,1352693033616,1352693037957,1352693037949,1352693037949,1352693037947,1352693037918,1352693033615,1352693033615,1352693033616,1352693037958,1352693037957,1352693033615,0,0,1352693033618,1352693037918,1352693037918,4300,4340,1352693037919,1352693037918
true,1352693038037,1352693038037,1352693043873,1352693043865,1352693043865,1352693043863,1352693043824,1352693038036,1352693038036,1352693038037,1352693043873,1352693043873,1352693038036,0,0,1352693038039,1352693043816,1352693043816,5777,5834,1352693043825,1352693043824
true,1352693043945,1352693043945,1352693049984,1352693049976,1352693049976,1352693049974,1352693049954,1352693043944,1352693043944,1352693043945,1352693049984,1352693049984,1352693043944,0,0,1352693043946,1352693049953,1352693049953,6007,6038,1352693049954,1352693049954
true,1352693050055,1352693050055,1352693053920,1352693053912,1352693053911,1352693053909,1352693053878,1352693050054,1352693050054,1352693050055,1352693053920,1352693053920,1352693050054,0,0,1352693050068,1352693053878,1352693053878,3810,3852,1352693053879,1352693053878
true,1352693053999,1352693053999,1352693058699,1352693058691,1352693058690,1352693058689,1352693058657,1352693053998,1352693053998,1352693053999,1352693058700,1352693058699,1352693053998,0,0,1352693054001,1352693058656,1352693058656,4655,4699,1352693058657,1352693058657
true,1352693058781,1352693058781,1352693064182,1352693064174,1352693064173,1352693064171,1352693064141,1352693058780,1352693058780,1352693058781,1352693064183,1352693064182,1352693058780,0,0,1352693058783,1352693064141,1352693064141,5358,5400,1352693064142,1352693064141
