__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352692248377,1352692248377,1352692249026,1352692248824,1352692248824,1352692248821,1352692248516,1352692248368,1352692248367,1352692248377,1352692249027,1352692249026,1352692248366,0,0,1352692248388,1352692248516,1352692248516,128,639,0,0
true,1352692249112,1352692249112,1352692249273,1352692249266,1352692249266,1352692249264,1352692249244,1352692249112,1352692249112,1352692249112,1352692249274,1352692249273,1352692249112,0,0,1352692249113,1352692249243,1352692249243,130,161,1352692249244,1352692249244
true,1352692249342,1352692249342,1352692249500,1352692249492,1352692249492,1352692249490,1352692249474,1352692249341,1352692249341,1352692249342,1352692249500,1352692249500,1352692249341,0,0,1352692249342,1352692249474,1352692249474,132,158,1352692249474,1352692249474
true,1352692249570,1352692249570,1352692249817,1352692249816,1352692249816,1352692249805,1352692249726,1352692249570,1352692249570,1352692249570,1352692249817,1352692249817,1352692249570,0,0,1352692249586,1352692249726,1352692249726,140,231,1352692249727,1352692249726
true,1352692249886,1352692249886,1352692250040,1352692250033,1352692250033,1352692250032,1352692250015,1352692249885,1352692249885,1352692249886,1352692250041,1352692250040,1352692249885,0,0,1352692249886,1352692250015,1352692250015,129,155,1352692250015,1352692250015
true,1352692250115,1352692250115,1352692250290,1352692250283,1352692250283,1352692250281,1352692250259,1352692250114,1352692250114,1352692250115,1352692250290,1352692250290,1352692250114,0,0,1352692250128,1352692250259,1352692250258,130,162,1352692250260,1352692250260
true,1352692250368,1352692250368,1352692250534,1352692250527,1352692250527,1352692250525,1352692250508,1352692250368,1352692250368,1352692250368,1352692250535,1352692250534,1352692250368,0,0,1352692250369,1352692250507,1352692250507,138,166,1352692250508,1352692250508
true,1352692250602,1352692250602,1352692250756,1352692250749,1352692250748,1352692250747,1352692250728,1352692250600,1352692250600,1352692250602,1352692250756,1352692250756,1352692250600,0,0,1352692250602,1352692250728,1352692250728,126,154,1352692250729,1352692250728
true,1352692250822,1352692250822,1352692251069,1352692251069,1352692251068,1352692251065,1352692251014,1352692250820,1352692250820,1352692250822,1352692251070,1352692251069,1352692250820,0,0,1352692250822,1352692250949,1352692250949,127,248,1352692251014,1352692251014
true,1352692251136,1352692251136,1352692251301,1352692251294,1352692251294,1352692251292,1352692251268,1352692251135,1352692251135,1352692251136,1352692251302,1352692251301,1352692251135,0,0,1352692251136,1352692251268,1352692251268,132,166,1352692251269,1352692251268
true,1352692251365,1352692251365,1352692251537,1352692251529,1352692251529,1352692251527,1352692251510,1352692251364,1352692251364,1352692251365,1352692251537,1352692251537,1352692251364,0,0,1352692251380,1352692251509,1352692251509,129,157,1352692251510,1352692251510
true,1352692251614,1352692251614,1352692251786,1352692251785,1352692251785,1352692251776,1352692251745,1352692251613,1352692251613,1352692251614,1352692251786,1352692251786,1352692251613,0,0,1352692251614,1352692251745,1352692251745,131,172,1352692251745,1352692251745
true,1352692251852,1352692251852,1352692252012,1352692252005,1352692252004,1352692252003,1352692251979,1352692251851,1352692251851,1352692251852,1352692252012,1352692252012,1352692251851,0,0,1352692251852,1352692251979,1352692251979,127,160,1352692251980,1352692251979
