__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352692235547,1352692235547,1352692235701,1352692235700,1352692235695,1352692235691,1352692235560,1352692235546,1352692235546,1352692235547,1352692235701,1352692235701,1352692235546,0,0,1352692235548,1352692235582,1352692235553,83,153,1352692235561,1352692235561
true,1352692235770,1352692235770,1352692235930,1352692235930,1352692235924,1352692235912,1352692235786,1352692235769,1352692235769,1352692235770,1352692235930,1352692235930,1352692235769,0,0,1352692235783,1352692235815,1352692235786,73,147,1352692235787,1352692235786
true,1352692236000,1352692236000,1352692236152,1352692236151,1352692236146,1352692236142,1352692236014,1352692235999,1352692235999,1352692236000,1352692236152,1352692236152,1352692235999,0,0,1352692236000,1352692236033,1352692236004,84,152,1352692236014,1352692236014
true,1352692236222,1352692236222,1352692236379,1352692236374,1352692236368,1352692236354,1352692236235,1352692236221,1352692236221,1352692236222,1352692236380,1352692236379,1352692236221,0,0,1352692236222,1352692236261,1352692236227,82,158,1352692236236,1352692236235
true,1352692236452,1352692236452,1352692236598,1352692236597,1352692236592,1352692236579,1352692236456,1352692236451,1352692236451,1352692236452,1352692236598,1352692236598,1352692236451,0,0,1352692236452,1352692236484,1352692236456,75,146,1352692236456,1352692236456
true,1352692236674,1352692236674,1352692236831,1352692236831,1352692236826,1352692236822,1352692236692,1352692236673,1352692236673,1352692236674,1352692236832,1352692236831,1352692236673,0,0,1352692236687,1352692236722,1352692236692,75,145,1352692236693,1352692236692
true,1352692236901,1352692236901,1352692237110,1352692237109,1352692237104,1352692237079,1352692236916,1352692236900,1352692236900,1352692236901,1352692237111,1352692237110,1352692236900,0,0,1352692236901,1352692236933,1352692236905,129,210,1352692236917,1352692236916
true,1352692237213,1352692237213,1352692237389,1352692237386,1352692237381,1352692237351,1352692237218,1352692237212,1352692237212,1352692237213,1352692237390,1352692237389,1352692237212,0,0,1352692237214,1352692237246,1352692237218,78,176,1352692237219,1352692237218
true,1352692237463,1352692237463,1352692237639,1352692237639,1352692237634,1352692237620,1352692237479,1352692237462,1352692237462,1352692237463,1352692237640,1352692237639,1352692237462,0,0,1352692237464,1352692237496,1352692237467,109,176,1352692237479,1352692237479
true,1352692237728,1352692237728,1352692237908,1352692237908,1352692237903,1352692237867,1352692237744,1352692237727,1352692237727,1352692237728,1352692237909,1352692237908,1352692237727,0,0,1352692237740,1352692237773,1352692237744,72,169,1352692237745,1352692237745
true,1352692238017,1352692238017,1352692238191,1352692238191,1352692238186,1352692238179,1352692238022,1352692238016,1352692238016,1352692238017,1352692238192,1352692238191,1352692238016,0,0,1352692238017,1352692238052,1352692238022,101,175,1352692238022,1352692238022
true,1352692238295,1352692238295,1352692238480,1352692238478,1352692238473,1352692238441,1352692238312,1352692238294,1352692238294,1352692238295,1352692238480,1352692238480,1352692238294,0,0,1352692238308,1352692238342,1352692238312,73,172,1352692238313,1352692238312
true,1352692238551,1352692238551,1352692238889,1352692238887,1352692238882,1352692238858,1352692238582,1352692238550,1352692238550,1352692238551,1352692238890,1352692238889,1352692238550,0,0,1352692238578,1352692238611,1352692238582,127,312,1352692238583,1352692238582
true,1352692238964,1352692238964,1352692239303,1352692239302,1352692239296,1352692239235,1352692238968,1352692238963,1352692238963,1352692238964,1352692239304,1352692239303,1352692238963,0,0,1352692238964,1352692238996,1352692238968,80,340,1352692238969,1352692238968
true,1352692239374,1352692239374,1352692239547,1352692239547,1352692239541,1352692239532,1352692239388,1352692239372,1352692239372,1352692239374,1352692239547,1352692239547,1352692239372,0,0,1352692239375,1352692239407,1352692239379,84,172,1352692239388,1352692239388
true,1352692239624,1352692239624,1352692240624,1352692240600,1352692240594,1352692240589,1352692239638,1352692239623,1352692239623,1352692239624,1352692240625,1352692240624,1352692239623,0,0,1352692239625,1352692239659,1352692239629,105,1000,1352692239638,1352692239638
true,1352692240716,1352692240716,1352692240903,1352692240860,1352692240854,1352692240850,1352692240721,1352692240715,1352692240715,1352692240716,1352692240903,1352692240903,1352692240715,0,0,1352692240717,1352692240753,1352692240721,77,186,1352692240722,1352692240722
true,1352692240970,1352692240970,1352692241176,1352692241176,1352692241171,1352692241156,1352692240983,1352692240969,1352692240969,1352692240970,1352692241177,1352692241176,1352692240969,0,0,1352692240971,1352692241003,1352692240975,78,206,1352692240984,1352692240984
true,1352692241249,1352692241249,1352692241424,1352692241423,1352692241418,1352692241406,1352692241263,1352692241248,1352692241248,1352692241249,1352692241424,1352692241424,1352692241248,0,0,1352692241251,1352692241285,1352692241254,107,173,1352692241264,1352692241264
true,1352692241530,1352692241530,1352692241704,1352692241703,1352692241697,1352692241683,1352692241534,1352692241529,1352692241529,1352692241530,1352692241704,1352692241704,1352692241529,0,0,1352692241531,1352692241564,1352692241534,77,173,1352692241535,1352692241534
true,1352692241775,1352692241775,1352692241956,1352692241955,1352692241950,1352692241935,1352692241795,1352692241774,1352692241774,1352692241775,1352692241956,1352692241956,1352692241774,0,0,1352692241776,1352692241815,1352692241786,113,180,1352692241796,1352692241796
true,1352692242046,1352692242046,1352692242234,1352692242234,1352692242228,1352692242176,1352692242060,1352692242045,1352692242045,1352692242046,1352692242235,1352692242234,1352692242045,0,0,1352692242048,1352692242081,1352692242051,80,187,1352692242061,1352692242060
true,1352692242303,1352692242303,1352692242485,1352692242485,1352692242479,1352692242464,1352692242319,1352692242302,1352692242302,1352692242303,1352692242485,1352692242485,1352692242302,0,0,1352692242315,1352692242347,1352692242318,105,170,1352692242319,1352692242319
true,1352692242582,1352692242582,1352692242817,1352692242814,1352692242809,1352692242728,1352692242599,1352692242581,1352692242581,1352692242582,1352692242817,1352692242817,1352692242581,0,0,1352692242595,1352692242634,1352692242598,76,222,1352692242599,1352692242599
true,1352692242891,1352692242891,1352692243054,1352692243053,1352692243048,1352692243036,1352692242905,1352692242890,1352692242890,1352692242891,1352692243054,1352692243054,1352692242890,0,0,1352692242891,1352692242923,1352692242895,102,163,1352692242905,1352692242905
true,1352692243121,1352692243121,1352692243271,1352692243270,1352692243264,1352692243262,1352692243138,1352692243120,1352692243120,1352692243121,1352692243271,1352692243271,1352692243120,0,0,1352692243123,1352692243157,1352692243129,79,148,1352692243139,1352692243138
true,1352692243338,1352692243338,1352692243476,1352692243476,1352692243471,1352692243462,1352692243343,1352692243337,1352692243337,1352692243338,1352692243477,1352692243476,1352692243337,0,0,1352692243340,1352692243372,1352692243343,76,137,1352692243344,1352692243343
true,1352692243550,1352692243550,1352692243697,1352692243697,1352692243692,1352692243679,1352692243563,1352692243549,1352692243549,1352692243550,1352692243698,1352692243697,1352692243549,0,0,1352692243552,1352692243584,1352692243555,77,146,1352692243564,1352692243563
