__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352694534952,1352694534952,1352694535142,1352694535134,1352694535133,1352694535132,1352694535110,1352694534951,1352694534951,1352694534952,1352694535142,1352694535142,1352694534951,0,0,1352694534953,1352694535110,1352694535110,157,189,1352694535110,1352694535110
true,1352694535217,1352694535217,1352694535398,1352694535390,1352694535390,1352694535388,1352694535360,1352694535216,1352694535216,1352694535217,1352694535398,1352694535398,1352694535216,0,0,1352694535218,1352694535360,1352694535360,142,180,1352694535361,1352694535360
true,1352694535469,1352694535469,1352694535644,1352694535637,1352694535637,1352694535634,1352694535604,1352694535468,1352694535468,1352694535469,1352694535645,1352694535645,1352694535468,0,0,1352694535469,1352694535604,1352694535604,135,176,1352694535605,1352694535604
true,1352694535786,1352694535786,1352694535991,1352694535984,1352694535983,1352694535973,1352694535954,1352694535785,1352694535785,1352694535786,1352694535991,1352694535991,1352694535785,0,0,1352694535789,1352694535931,1352694535931,142,202,1352694535954,1352694535954
true,1352694536065,1352694536065,1352694536243,1352694536235,1352694536234,1352694536232,1352694536206,1352694536064,1352694536064,1352694536065,1352694536243,1352694536243,1352694536064,0,0,1352694536065,1352694536206,1352694536206,141,178,1352694536207,1352694536206
true,1352694536343,1352694536343,1352694536521,1352694536513,1352694536513,1352694536511,1352694536484,1352694536342,1352694536342,1352694536343,1352694536522,1352694536521,1352694536342,0,0,1352694536343,1352694536484,1352694536484,141,179,1352694536485,1352694536484
true,1352694536614,1352694536614,1352694536812,1352694536804,1352694536804,1352694536802,1352694536775,1352694536613,1352694536613,1352694536614,1352694536813,1352694536812,1352694536613,0,0,1352694536629,1352694536775,1352694536775,146,184,1352694536776,1352694536775
true,1352694536904,1352694536904,1352694537078,1352694537071,1352694537070,1352694537063,1352694537043,1352694536903,1352694536903,1352694536904,1352694537079,1352694537078,1352694536903,0,0,1352694536904,1352694537042,1352694537042,138,175,1352694537043,1352694537043
true,1352694537156,1352694537156,1352694537338,1352694537331,1352694537330,1352694537328,1352694537299,1352694537155,1352694537155,1352694537156,1352694537339,1352694537338,1352694537155,0,0,1352694537156,1352694537299,1352694537299,143,183,1352694537300,1352694537299
true,1352694537457,1352694537457,1352694537691,1352694537684,1352694537683,1352694537681,1352694537622,1352694537456,1352694537456,1352694537457,1352694537691,1352694537691,1352694537456,0,0,1352694537459,1352694537622,1352694537622,163,232,1352694537622,1352694537622
true,1352694537795,1352694537795,1352694537972,1352694537965,1352694537965,1352694537963,1352694537939,1352694537794,1352694537794,1352694537795,1352694537973,1352694537972,1352694537794,0,0,1352694537797,1352694537937,1352694537937,140,176,1352694537939,1352694537939
true,1352694538050,1352694538050,1352694538228,1352694538221,1352694538220,1352694538217,1352694538191,1352694538049,1352694538049,1352694538050,1352694538229,1352694538228,1352694538049,0,0,1352694538051,1352694538187,1352694538187,136,178,1352694538191,1352694538191
true,1352694538326,1352694538326,1352694538542,1352694538535,1352694538534,1352694538533,1352694538505,1352694538325,1352694538325,1352694538326,1352694538543,1352694538542,1352694538325,0,0,1352694538328,1352694538505,1352694538504,176,215,1352694538505,1352694538505
