__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352694514668,1352694514668,1352694514829,1352694514828,1352694514823,1352694514815,1352694514684,1352694514667,1352694514667,1352694514668,1352694514830,1352694514829,1352694514667,0,0,1352694514681,1352694514713,1352694514684,73,149,1352694514685,1352694514684
true,1352694514901,1352694514901,1352694515132,1352694515131,1352694515126,1352694515114,1352694514905,1352694514900,1352694514900,1352694514901,1352694515132,1352694515132,1352694514900,0,0,1352694514902,1352694514934,1352694514905,78,230,1352694514906,1352694514905
true,1352694515219,1352694515219,1352694515549,1352694515548,1352694515543,1352694515516,1352694515223,1352694515218,1352694515218,1352694515219,1352694515549,1352694515549,1352694515218,0,0,1352694515219,1352694515253,1352694515222,251,330,1352694515223,1352694515223
true,1352694515688,1352694515688,1352694515946,1352694515945,1352694515940,1352694515925,1352694515701,1352694515687,1352694515687,1352694515688,1352694515946,1352694515946,1352694515687,0,0,1352694515689,1352694515722,1352694515693,191,257,1352694515702,1352694515702
true,1352694516096,1352694516096,1352694516326,1352694516325,1352694516320,1352694516236,1352694516112,1352694516095,1352694516095,1352694516096,1352694516326,1352694516326,1352694516095,0,0,1352694516096,1352694516141,1352694516105,85,230,1352694516113,1352694516113
true,1352694516408,1352694516408,1352694516682,1352694516682,1352694516674,1352694516670,1352694516425,1352694516405,1352694516405,1352694516408,1352694516683,1352694516682,1352694516405,0,0,1352694516410,1352694516444,1352694516414,162,273,1352694516426,1352694516425
true,1352694516872,1352694516872,1352694517178,1352694517178,1352694517172,1352694517169,1352694516955,1352694516871,1352694516871,1352694516872,1352694517179,1352694517178,1352694516871,0,0,1352694516873,1352694516907,1352694516877,231,306,1352694516956,1352694516955
true,1352694517512,1352694517512,1352694517799,1352694517798,1352694517792,1352694517776,1352694517534,1352694517511,1352694517511,1352694517512,1352694517799,1352694517799,1352694517511,0,0,1352694517514,1352694517591,1352694517517,99,285,1352694517535,1352694517534
true,1352694517873,1352694517873,1352694518134,1352694518133,1352694518128,1352694518113,1352694517887,1352694517872,1352694517872,1352694517873,1352694518134,1352694518134,1352694517872,0,0,1352694517874,1352694517909,1352694517878,188,260,1352694517888,1352694517887
true,1352694518277,1352694518277,1352694518563,1352694518562,1352694518557,1352694518553,1352694518293,1352694518276,1352694518276,1352694518277,1352694518563,1352694518563,1352694518276,0,0,1352694518279,1352694518311,1352694518282,197,284,1352694518293,1352694518293
true,1352694518810,1352694518810,1352694519051,1352694519050,1352694519045,1352694519037,1352694518815,1352694518809,1352694518809,1352694518810,1352694519051,1352694519051,1352694518809,0,0,1352694518812,1352694518844,1352694518815,79,239,1352694518816,1352694518815
true,1352694519121,1352694519121,1352694519354,1352694519353,1352694519348,1352694519345,1352694519137,1352694519120,1352694519120,1352694519121,1352694519354,1352694519354,1352694519120,0,0,1352694519133,1352694519165,1352694519136,149,221,1352694519137,1352694519137
true,1352694519547,1352694519547,1352694519774,1352694519774,1352694519768,1352694519752,1352694519564,1352694519546,1352694519546,1352694519547,1352694519775,1352694519774,1352694519546,0,0,1352694519549,1352694519583,1352694519553,84,226,1352694519564,1352694519564
true,1352694519849,1352694519849,1352694520089,1352694520089,1352694520083,1352694520068,1352694519853,1352694519848,1352694519848,1352694519849,1352694520090,1352694520089,1352694519848,0,0,1352694519849,1352694519883,1352694519853,171,241,1352694519854,1352694519854
true,1352694520239,1352694520239,1352694520452,1352694520452,1352694520446,1352694520432,1352694520253,1352694520238,1352694520238,1352694520239,1352694520453,1352694520452,1352694520238,0,0,1352694520240,1352694520272,1352694520244,143,213,1352694520253,1352694520253
