__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352687862751,1352687862751,1352687862952,1352687862951,1352687862951,1352687862913,1352687862862,1352687862742,1352687862742,1352687862751,1352687862953,1352687862952,1352687862741,0,0,1352687862761,1352687862862,1352687862862,101,192,0,0
true,1352687863030,1352687863030,1352687863201,1352687863194,1352687863194,1352687863192,1352687863175,1352687863029,1352687863029,1352687863030,1352687863201,1352687863201,1352687863029,0,0,1352687863030,1352687863174,1352687863174,144,171,1352687863175,1352687863175
true,1352687863280,1352687863280,1352687863440,1352687863434,1352687863433,1352687863432,1352687863408,1352687863279,1352687863279,1352687863280,1352687863441,1352687863440,1352687863279,0,0,1352687863281,1352687863408,1352687863408,127,160,1352687863409,1352687863408
true,1352687863505,1352687863505,1352687863659,1352687863651,1352687863651,1352687863649,1352687863631,1352687863504,1352687863504,1352687863505,1352687863659,1352687863659,1352687863504,0,0,1352687863505,1352687863631,1352687863631,126,154,1352687863632,1352687863632
true,1352687863732,1352687863732,1352687863891,1352687863885,1352687863884,1352687863883,1352687863865,1352687863732,1352687863732,1352687863732,1352687863892,1352687863891,1352687863732,0,0,1352687863733,1352687863865,1352687863865,132,159,1352687863866,1352687863865
true,1352687863959,1352687863959,1352687864276,1352687864275,1352687864275,1352687864265,1352687864093,1352687863958,1352687863958,1352687863959,1352687864276,1352687864276,1352687863958,0,0,1352687863959,1352687864090,1352687864090,131,317,1352687864094,1352687864094
true,1352687864336,1352687864336,1352687864505,1352687864498,1352687864497,1352687864496,1352687864470,1352687864336,1352687864336,1352687864336,1352687864505,1352687864505,1352687864336,0,0,1352687864338,1352687864470,1352687864470,132,167,1352687864471,1352687864470
true,1352687864576,1352687864576,1352687864710,1352687864704,1352687864703,1352687864702,1352687864686,1352687864575,1352687864575,1352687864576,1352687864710,1352687864710,1352687864575,0,0,1352687864576,1352687864686,1352687864686,110,134,1352687864687,1352687864686
true,1352687864775,1352687864775,1352687864913,1352687864907,1352687864907,1352687864906,1352687864889,1352687864773,1352687864773,1352687864775,1352687864914,1352687864913,1352687864773,0,0,1352687864776,1352687864888,1352687864888,112,138,1352687864889,1352687864889
true,1352687864989,1352687864989,1352687865165,1352687865158,1352687865158,1352687865156,1352687865128,1352687864988,1352687864988,1352687864989,1352687865166,1352687865165,1352687864988,0,0,1352687864990,1352687865128,1352687865128,138,176,1352687865129,1352687865128
true,1352687865259,1352687865259,1352687865459,1352687865451,1352687865451,1352687865449,1352687865416,1352687865258,1352687865258,1352687865259,1352687865459,1352687865459,1352687865258,0,0,1352687865260,1352687865416,1352687865416,156,199,1352687865416,1352687865416
true,1352687865546,1352687865546,1352687865743,1352687865736,1352687865736,1352687865734,1352687865708,1352687865546,1352687865546,1352687865546,1352687865744,1352687865743,1352687865546,0,0,1352687865547,1352687865708,1352687865708,161,197,1352687865709,1352687865708
true,1352687865815,1352687865815,1352687865981,1352687865974,1352687865974,1352687865973,1352687865954,1352687865814,1352687865814,1352687865815,1352687865982,1352687865981,1352687865814,0,0,1352687865815,1352687865951,1352687865951,136,167,1352687865955,1352687865954
true,1352687866049,1352687866049,1352687866224,1352687866217,1352687866217,1352687866215,1352687866190,1352687866048,1352687866048,1352687866049,1352687866225,1352687866224,1352687866048,0,0,1352687866049,1352687866190,1352687866190,141,176,1352687866191,1352687866190
true,1352687866296,1352687866296,1352687866494,1352687866486,1352687866486,1352687866484,1352687866455,1352687866295,1352687866295,1352687866296,1352687866494,1352687866494,1352687866295,0,0,1352687866296,1352687866455,1352687866455,159,198,1352687866456,1352687866455
true,1352687866557,1352687866557,1352687866731,1352687866722,1352687866722,1352687866720,1352687866693,1352687866556,1352687866556,1352687866557,1352687866732,1352687866731,1352687866556,0,0,1352687866557,1352687866692,1352687866692,135,175,1352687866693,1352687866693
true,1352687866801,1352687866801,1352687866980,1352687866973,1352687866973,1352687866971,1352687866937,1352687866800,1352687866800,1352687866801,1352687866981,1352687866980,1352687866800,0,0,1352687866802,1352687866937,1352687866937,135,179,1352687866938,1352687866937
true,1352687867048,1352687867048,1352687867243,1352687867235,1352687867234,1352687867232,1352687867199,1352687867047,1352687867047,1352687867048,1352687867244,1352687867243,1352687867047,0,0,1352687867048,1352687867199,1352687867199,151,196,1352687867199,1352687867199
true,1352687867321,1352687867321,1352687867508,1352687867501,1352687867501,1352687867499,1352687867471,1352687867320,1352687867320,1352687867321,1352687867509,1352687867509,1352687867320,0,0,1352687867322,1352687867471,1352687867471,149,187,1352687867472,1352687867471
true,1352687867586,1352687867586,1352687867765,1352687867758,1352687867758,1352687867747,1352687867727,1352687867585,1352687867585,1352687867586,1352687867766,1352687867765,1352687867585,0,0,1352687867586,1352687867727,1352687867727,141,180,1352687867728,1352687867727
true,1352687867831,1352687867831,1352687868105,1352687868098,1352687868097,1352687868095,1352687868058,1352687867830,1352687867830,1352687867831,1352687868106,1352687868105,1352687867830,0,0,1352687867831,1352687867965,1352687867965,134,275,1352687868058,1352687868058
true,1352687868181,1352687868181,1352687868378,1352687868372,1352687868371,1352687868370,1352687868350,1352687868180,1352687868180,1352687868181,1352687868379,1352687868378,1352687868180,0,0,1352687868182,1352687868350,1352687868350,168,197,1352687868350,1352687868350
true,1352687868448,1352687868448,1352687868657,1352687868650,1352687868649,1352687868647,1352687868627,1352687868447,1352687868447,1352687868448,1352687868658,1352687868657,1352687868447,0,0,1352687868448,1352687868625,1352687868625,177,210,1352687868627,1352687868627
true,1352687868735,1352687868735,1352687868931,1352687868923,1352687868923,1352687868921,1352687868895,1352687868734,1352687868734,1352687868735,1352687868932,1352687868931,1352687868734,0,0,1352687868736,1352687868894,1352687868894,158,196,1352687868895,1352687868895
true,1352687869011,1352687869011,1352687869211,1352687869203,1352687869202,1352687869200,1352687869168,1352687869010,1352687869010,1352687869011,1352687869212,1352687869211,1352687869010,0,0,1352687869012,1352687869168,1352687869168,156,200,1352687869169,1352687869168
true,1352687869311,1352687869311,1352687869488,1352687869484,1352687869484,1352687869483,1352687869467,1352687869310,1352687869310,1352687869311,1352687869489,1352687869488,1352687869310,0,0,1352687869313,1352687869467,1352687869467,154,176,1352687869467,1352687869467
true,1352687869563,1352687869563,1352687869730,1352687869723,1352687869722,1352687869721,1352687869697,1352687869562,1352687869562,1352687869563,1352687869730,1352687869730,1352687869562,0,0,1352687869564,1352687869697,1352687869697,133,166,1352687869697,1352687869697
true,1352687869801,1352687869801,1352687870003,1352687869996,1352687869996,1352687869994,1352687869966,1352687869800,1352687869800,1352687869801,1352687870004,1352687870003,1352687869800,0,0,1352687869801,1352687869966,1352687869966,165,203,1352687869967,1352687869967
true,1352687870112,1352687870112,1352687870301,1352687870294,1352687870294,1352687870292,1352687870263,1352687870111,1352687870111,1352687870112,1352687870302,1352687870302,1352687870111,0,0,1352687870112,1352687870250,1352687870250,138,190,1352687870264,1352687870263
true,1352687870376,1352687870376,1352687870571,1352687870564,1352687870563,1352687870561,1352687870535,1352687870375,1352687870375,1352687870376,1352687870571,1352687870571,1352687870375,0,0,1352687870377,1352687870535,1352687870535,158,194,1352687870536,1352687870535
true,1352687870661,1352687870661,1352687870843,1352687870836,1352687870835,1352687870825,1352687870806,1352687870660,1352687870660,1352687870661,1352687870843,1352687870843,1352687870660,0,0,1352687870661,1352687870803,1352687870803,142,182,1352687870807,1352687870806
true,1352687870915,1352687870915,1352687871095,1352687871087,1352687871086,1352687871085,1352687871057,1352687870914,1352687870914,1352687870915,1352687871095,1352687871095,1352687870914,0,0,1352687870915,1352687871057,1352687871057,142,180,1352687871058,1352687871057
true,1352687871201,1352687871201,1352687871389,1352687871381,1352687871381,1352687871379,1352687871352,1352687871200,1352687871200,1352687871201,1352687871390,1352687871389,1352687871200,0,0,1352687871203,1352687871349,1352687871349,146,187,1352687871353,1352687871352
true,1352687871478,1352687871478,1352687871716,1352687871716,1352687871715,1352687871713,1352687871644,1352687871477,1352687871477,1352687871478,1352687871717,1352687871716,1352687871477,0,0,1352687871479,1352687871622,1352687871622,143,238,1352687871645,1352687871644
true,1352687871780,1352687871780,1352687871910,1352687871904,1352687871903,1352687871902,1352687871883,1352687871779,1352687871779,1352687871780,1352687871911,1352687871910,1352687871779,0,0,1352687871781,1352687871883,1352687871883,102,130,1352687871884,1352687871884
true,1352687871969,1352687871969,1352687872130,1352687872123,1352687872123,1352687872121,1352687872094,1352687871968,1352687871968,1352687871969,1352687872130,1352687872130,1352687871968,0,0,1352687871978,1352687872094,1352687872094,116,152,1352687872095,1352687872095
true,1352687872185,1352687872185,1352687872345,1352687872339,1352687872338,1352687872328,1352687872309,1352687872185,1352687872185,1352687872185,1352687872346,1352687872345,1352687872185,0,0,1352687872186,1352687872309,1352687872309,123,160,1352687872309,1352687872309
true,1352687872443,1352687872443,1352687872593,1352687872589,1352687872589,1352687872565,1352687872549,1352687872442,1352687872442,1352687872443,1352687872593,1352687872593,1352687872442,0,0,1352687872443,1352687872549,1352687872549,106,150,1352687872550,1352687872549
true,1352687872654,1352687872654,1352687872832,1352687872824,1352687872824,1352687872815,1352687872796,1352687872653,1352687872653,1352687872654,1352687872832,1352687872832,1352687872653,0,0,1352687872655,1352687872796,1352687872796,141,177,1352687872796,1352687872796
true,1352687872908,1352687872908,1352687873080,1352687873073,1352687873073,1352687873071,1352687873046,1352687872907,1352687872907,1352687872908,1352687873081,1352687873080,1352687872907,0,0,1352687872909,1352687873046,1352687873045,136,172,1352687873046,1352687873046
true,1352687873230,1352687873230,1352687873425,1352687873425,1352687873424,1352687873422,1352687873380,1352687873229,1352687873229,1352687873230,1352687873426,1352687873425,1352687873229,0,0,1352687873232,1352687873372,1352687873372,140,194,1352687873380,1352687873380
true,1352687873550,1352687873550,1352687873769,1352687873769,1352687873768,1352687873759,1352687873696,1352687873549,1352687873549,1352687873550,1352687873770,1352687873769,1352687873549,0,0,1352687873552,1352687873695,1352687873695,143,218,1352687873696,1352687873696
true,1352687873845,1352687873845,1352687874039,1352687874031,1352687874031,1352687874029,1352687873997,1352687873844,1352687873844,1352687873845,1352687874039,1352687874039,1352687873844,0,0,1352687873846,1352687873997,1352687873997,151,193,1352687873997,1352687873997
true,1352687874169,1352687874169,1352687874350,1352687874342,1352687874342,1352687874341,1352687874316,1352687874168,1352687874168,1352687874169,1352687874350,1352687874350,1352687874168,0,0,1352687874174,1352687874316,1352687874316,142,176,1352687874317,1352687874316
true,1352687874418,1352687874418,1352687874599,1352687874591,1352687874591,1352687874589,1352687874563,1352687874417,1352687874417,1352687874418,1352687874599,1352687874599,1352687874417,0,0,1352687874420,1352687874562,1352687874562,142,179,1352687874563,1352687874563
true,1352687874701,1352687874701,1352687874957,1352687874956,1352687874956,1352687874945,1352687874898,1352687874700,1352687874700,1352687874701,1352687874957,1352687874957,1352687874700,0,0,1352687874713,1352687874850,1352687874850,137,244,1352687874898,1352687874898
