__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352691487252,1352691487252,1352691487776,1352691487769,1352691487768,1352691487767,1352691487749,1352691487251,1352691487251,1352691487252,1352691487776,1352691487776,1352691487251,0,0,1352691487252,1352691487749,1352691487749,497,524,1352691487750,1352691487749
true,1352691487869,1352691487869,1352691488070,1352691488065,1352691488064,1352691488063,1352691488051,1352691487868,1352691487868,1352691487869,1352691488070,1352691488070,1352691487868,0,0,1352691487869,1352691488050,1352691488050,181,201,1352691488051,1352691488051
true,1352691488127,1352691488127,1352691488396,1352691488388,1352691488388,1352691488386,1352691488341,1352691488126,1352691488126,1352691488127,1352691488396,1352691488396,1352691488126,0,0,1352691488128,1352691488319,1352691488319,191,268,1352691488342,1352691488341
true,1352691488476,1352691488476,1352691489163,1352691489163,1352691489162,1352691489154,1352691489101,1352691488475,1352691488475,1352691488476,1352691489164,1352691489163,1352691488475,0,0,1352691488476,1352691489100,1352691489100,624,688,1352691489101,1352691489101
true,1352691489258,1352691489258,1352691489849,1352691489849,1352691489848,1352691489840,1352691489808,1352691489257,1352691489257,1352691489258,1352691489849,1352691489849,1352691489257,0,0,1352691489258,1352691489808,1352691489808,550,591,1352691489808,1352691489808
true,1352691489915,1352691489915,1352691490424,1352691490420,1352691490419,1352691490418,1352691490402,1352691489914,1352691489914,1352691489915,1352691490425,1352691490424,1352691489914,0,0,1352691489915,1352691490402,1352691490402,487,510,1352691490402,1352691490402
true,1352691490500,1352691490500,1352691490768,1352691490763,1352691490762,1352691490760,1352691490730,1352691490499,1352691490499,1352691490500,1352691490768,1352691490768,1352691490499,0,0,1352691490512,1352691490728,1352691490728,216,256,1352691490730,1352691490730
true,1352691490839,1352691490839,1352691491105,1352691491104,1352691491104,1352691491096,1352691491061,1352691490839,1352691490839,1352691490839,1352691491105,1352691491105,1352691490839,0,0,1352691490840,1352691491061,1352691491061,221,265,1352691491062,1352691491061
true,1352691491214,1352691491214,1352691491762,1352691491755,1352691491754,1352691491753,1352691491730,1352691491213,1352691491213,1352691491214,1352691491762,1352691491762,1352691491213,0,0,1352691491214,1352691491729,1352691491729,515,548,1352691491730,1352691491730
true,1352691491825,1352691491825,1352691492600,1352691492600,1352691492599,1352691492591,1352691492523,1352691491824,1352691491824,1352691491825,1352691492600,1352691492600,1352691491824,0,0,1352691491825,1352691492522,1352691492522,697,775,1352691492523,1352691492523
