__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352683079169,1352683079169,1352683083648,1352683083648,1352683083644,1352683083643,1352683079173,1352683079169,1352683079169,1352683079169,1352683083648,1352683083648,1352683079169,0,0,1352683079170,1352683083642,1352683079173,581,4478,1352683079173,1352683079173
true,1352683083685,1352683083685,1352683088807,1352683088807,1352683088803,1352683088802,1352683083696,1352683083685,1352683083685,1352683083685,1352683088807,1352683088807,1352683083685,0,0,1352683083686,1352683088801,1352683083689,764,5121,1352683083696,1352683083696
true,1352683088881,1352683088881,1352683093268,1352683093268,1352683093263,1352683093262,1352683088884,1352683088881,1352683088881,1352683088881,1352683093268,1352683093268,1352683088881,0,0,1352683088882,1352683093261,1352683088884,740,4386,1352683088885,1352683088884
true,1352683093319,1352683093319,1352683099147,1352683099147,1352683099142,1352683099141,1352683093333,1352683093319,1352683093319,1352683093319,1352683099147,1352683099147,1352683093319,0,0,1352683093321,1352683099140,1352683093324,673,5826,1352683093333,1352683093333
true,1352683099188,1352683099188,1352683104461,1352683104461,1352683104457,1352683104456,1352683099199,1352683099188,1352683099188,1352683099188,1352683104462,1352683104461,1352683099188,0,0,1352683099196,1352683104455,1352683099199,899,5266,1352683099200,1352683099199
true,1352683104530,1352683104530,1352683108861,1352683108861,1352683108856,1352683108855,1352683104542,1352683104529,1352683104529,1352683104530,1352683108861,1352683108861,1352683104529,0,0,1352683104531,1352683108854,1352683104535,753,4330,1352683104543,1352683104543
true,1352683108916,1352683108916,1352683114140,1352683114140,1352683114136,1352683114135,1352683108926,1352683108916,1352683108916,1352683108916,1352683114140,1352683114140,1352683108916,0,0,1352683108924,1352683114134,1352683108926,617,5216,1352683108927,1352683108927
true,1352683114183,1352683114183,1352683119445,1352683119445,1352683119441,1352683119439,1352683114194,1352683114183,1352683114183,1352683114183,1352683119445,1352683119445,1352683114183,0,0,1352683114191,1352683119436,1352683114194,720,5254,1352683114194,1352683114194
true,1352683119489,1352683119489,1352683124872,1352683124872,1352683124868,1352683124867,1352683119499,1352683119488,1352683119488,1352683119489,1352683124873,1352683124872,1352683119488,0,0,1352683119489,1352683124866,1352683119492,1940,5384,1352683119500,1352683119499
true,1352683124909,1352683124909,1352683129777,1352683129777,1352683129773,1352683129771,1352683124922,1352683124909,1352683124909,1352683124909,1352683129778,1352683129777,1352683124909,0,0,1352683124910,1352683129770,1352683124913,514,4868,1352683124923,1352683124922
true,1352683129818,1352683129818,1352683136173,1352683136172,1352683136169,1352683136167,1352683129830,1352683129818,1352683129818,1352683129818,1352683136173,1352683136173,1352683129818,0,0,1352683129819,1352683136166,1352683129823,1244,6354,1352683129831,1352683129830
true,1352683136222,1352683136222,1352683140061,1352683140061,1352683140057,1352683140056,1352683136225,1352683136221,1352683136221,1352683136222,1352683140061,1352683140061,1352683136221,0,0,1352683136222,1352683140056,1352683136225,488,3839,1352683136226,1352683136225
true,1352683140104,1352683140104,1352683144908,1352683144908,1352683144904,1352683144903,1352683140108,1352683140104,1352683140104,1352683140104,1352683144909,1352683144908,1352683140104,0,0,1352683140105,1352683144901,1352683140108,564,4804,1352683140108,1352683140108
true,1352683144949,1352683144949,1352683150117,1352683150117,1352683150112,1352683150111,1352683144953,1352683144949,1352683144949,1352683144949,1352683150117,1352683150117,1352683144949,0,0,1352683144950,1352683150110,1352683144953,774,5167,1352683144953,1352683144953
true,1352683150161,1352683150161,1352683154512,1352683154512,1352683154508,1352683154507,1352683150172,1352683150160,1352683150160,1352683150161,1352683154512,1352683154512,1352683150160,0,0,1352683150169,1352683154505,1352683150171,751,4343,1352683150172,1352683150172
