__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352691454464,1352691454464,1352691455556,1352691455556,1352691455550,1352691455549,1352691454468,1352691454463,1352691454463,1352691454464,1352691455557,1352691455556,1352691454463,0,0,1352691454464,1352691455549,1352691454467,393,1093,1352691454468,1352691454468
true,1352691455640,1352691455640,1352691456681,1352691456680,1352691456674,1352691456673,1352691455644,1352691455639,1352691455639,1352691455640,1352691456681,1352691456681,1352691455639,0,0,1352691455640,1352691456669,1352691455644,382,1041,1352691455644,1352691455644
true,1352691456739,1352691456739,1352691457791,1352691457790,1352691457784,1352691457783,1352691456743,1352691456738,1352691456738,1352691456739,1352691457791,1352691457791,1352691456738,0,0,1352691456739,1352691457782,1352691456743,401,1052,1352691456743,1352691456743
true,1352691457851,1352691457851,1352691458772,1352691458772,1352691458766,1352691458765,1352691457855,1352691457850,1352691457850,1352691457851,1352691458773,1352691458772,1352691457850,0,0,1352691457851,1352691458765,1352691457855,336,922,1352691457855,1352691457855
true,1352691458840,1352691458840,1352691459701,1352691459701,1352691459695,1352691459693,1352691458847,1352691458839,1352691458839,1352691458840,1352691459702,1352691459701,1352691458839,0,0,1352691458840,1352691459692,1352691458846,375,862,1352691458847,1352691458847
true,1352691459774,1352691459774,1352691459968,1352691459968,1352691459964,1352691459963,1352691459789,1352691459773,1352691459773,1352691459774,1352691459969,1352691459968,1352691459773,0,0,1352691459775,1352691459962,1352691459779,91,194,1352691459789,1352691459789
true,1352691460036,1352691460036,1352691460246,1352691460246,1352691460240,1352691460239,1352691460040,1352691460035,1352691460035,1352691460036,1352691460247,1352691460246,1352691460035,0,0,1352691460036,1352691460239,1352691460040,105,211,1352691460041,1352691460040
true,1352691460311,1352691460311,1352691460530,1352691460529,1352691460524,1352691460523,1352691460315,1352691460310,1352691460310,1352691460311,1352691460530,1352691460530,1352691460310,0,0,1352691460311,1352691460522,1352691460315,86,219,1352691460315,1352691460315
true,1352691460600,1352691460600,1352691461063,1352691461063,1352691461057,1352691461056,1352691460618,1352691460599,1352691460599,1352691460600,1352691461064,1352691461063,1352691460599,0,0,1352691460600,1352691461054,1352691460606,80,464,1352691460619,1352691460618
true,1352691461128,1352691461128,1352691461983,1352691461983,1352691461977,1352691461975,1352691461135,1352691461127,1352691461127,1352691461128,1352691461984,1352691461983,1352691461127,0,0,1352691461128,1352691461975,1352691461135,279,856,1352691461135,1352691461135
true,1352691462040,1352691462040,1352691462885,1352691462885,1352691462878,1352691462877,1352691462044,1352691462039,1352691462039,1352691462040,1352691462885,1352691462885,1352691462039,0,0,1352691462040,1352691462877,1352691462044,325,845,1352691462044,1352691462044
true,1352691462982,1352691462982,1352691464030,1352691464030,1352691464024,1352691464023,1352691462997,1352691462981,1352691462981,1352691462982,1352691464031,1352691464030,1352691462981,0,0,1352691462982,1352691464007,1352691462986,345,1049,1352691462997,1352691462997
true,1352691464092,1352691464092,1352691465047,1352691465047,1352691465041,1352691465040,1352691464096,1352691464091,1352691464091,1352691464092,1352691465047,1352691465047,1352691464091,0,0,1352691464092,1352691465039,1352691464096,347,955,1352691464097,1352691464096
true,1352691465104,1352691465104,1352691466085,1352691466085,1352691466079,1352691466078,1352691465108,1352691465103,1352691465103,1352691465104,1352691466086,1352691466085,1352691465103,0,0,1352691465105,1352691466063,1352691465108,367,981,1352691465109,1352691465108
true,1352691466142,1352691466142,1352691466760,1352691466759,1352691466752,1352691466751,1352691466146,1352691466141,1352691466141,1352691466142,1352691466761,1352691466760,1352691466141,0,0,1352691466142,1352691466744,1352691466146,268,619,1352691466146,1352691466146
true,1352691466811,1352691466811,1352691466970,1352691466970,1352691466965,1352691466963,1352691466824,1352691466810,1352691466810,1352691466811,1352691466971,1352691466970,1352691466810,0,0,1352691466811,1352691466946,1352691466813,91,160,1352691466824,1352691466824
true,1352691467135,1352691467135,1352691467393,1352691467393,1352691467387,1352691467386,1352691467152,1352691467134,1352691467134,1352691467135,1352691467393,1352691467393,1352691467134,0,0,1352691467136,1352691467386,1352691467147,95,257,1352691467153,1352691467152
true,1352691467463,1352691467463,1352691468246,1352691468246,1352691468239,1352691468238,1352691467467,1352691467462,1352691467462,1352691467463,1352691468246,1352691468246,1352691467462,0,0,1352691467463,1352691468237,1352691467467,259,783,1352691467468,1352691467467
true,1352691468307,1352691468307,1352691469051,1352691469051,1352691469043,1352691469042,1352691468312,1352691468306,1352691468306,1352691468307,1352691469051,1352691469051,1352691468306,0,0,1352691468308,1352691469042,1352691468312,321,743,1352691468313,1352691468312
true,1352691469108,1352691469108,1352691470002,1352691470002,1352691469995,1352691469994,1352691469112,1352691469107,1352691469107,1352691469108,1352691470002,1352691470002,1352691469107,0,0,1352691469108,1352691469994,1352691469112,319,894,1352691469112,1352691469112
true,1352691470070,1352691470070,1352691471012,1352691471011,1352691471005,1352691471004,1352691470085,1352691470069,1352691470069,1352691470070,1352691471012,1352691471012,1352691470069,0,0,1352691470072,1352691471004,1352691470080,347,940,1352691470085,1352691470085
true,1352691471076,1352691471076,1352691471886,1352691471886,1352691471879,1352691471878,1352691471080,1352691471075,1352691471075,1352691471076,1352691471887,1352691471886,1352691471075,0,0,1352691471076,1352691471878,1352691471080,289,811,1352691471081,1352691471080
true,1352691471946,1352691471946,1352691472910,1352691472910,1352691472904,1352691472902,1352691471950,1352691471945,1352691471945,1352691471946,1352691472910,1352691472910,1352691471945,0,0,1352691471946,1352691472902,1352691471950,341,964,1352691471951,1352691471950
true,1352691472968,1352691472968,1352691473712,1352691473712,1352691473706,1352691473705,1352691472972,1352691472967,1352691472967,1352691472968,1352691473713,1352691473712,1352691472967,0,0,1352691472968,1352691473705,1352691472972,366,745,1352691472973,1352691472972
true,1352691473777,1352691473777,1352691473921,1352691473921,1352691473918,1352691473916,1352691473783,1352691473774,1352691473774,1352691473777,1352691473921,1352691473921,1352691473774,0,0,1352691473779,1352691473911,1352691473783,75,142,1352691473783,1352691473783
true,1352691473967,1352691473967,1352691474084,1352691474084,1352691474081,1352691474080,1352691473971,1352691473967,1352691473967,1352691473967,1352691474084,1352691474084,1352691473967,0,0,1352691473968,1352691474079,1352691473971,62,116,1352691473971,1352691473971
true,1352691474131,1352691474131,1352691474280,1352691474280,1352691474276,1352691474275,1352691474145,1352691474130,1352691474130,1352691474131,1352691474281,1352691474280,1352691474130,0,0,1352691474141,1352691474274,1352691474145,66,140,1352691474146,1352691474145
true,1352691474338,1352691474338,1352691475151,1352691475151,1352691475145,1352691475144,1352691474343,1352691474337,1352691474337,1352691474338,1352691475152,1352691475151,1352691474337,0,0,1352691474339,1352691475143,1352691474343,282,813,1352691474344,1352691474344
