__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352694547785,1352694547785,1352694561121,1352694561121,1352694561114,1352694561112,1352694547830,1352694547775,1352694547773,1352694547785,1352694561122,1352694561121,1352694547770,0,0,1352694547820,1352694561107,1352694547824,4550,13302,0,0
true,1352694561210,1352694561210,1352694574054,1352694574054,1352694574046,1352694574045,1352694561228,1352694561209,1352694561209,1352694561210,1352694574055,1352694574054,1352694561209,0,0,1352694561224,1352694574044,1352694561228,4517,12831,1352694561229,1352694561228
true,1352694574314,1352694574314,1352694587440,1352694587439,1352694587433,1352694587431,1352694574335,1352694574313,1352694574313,1352694574314,1352694587440,1352694587440,1352694574313,0,0,1352694574328,1352694587431,1352694574331,4574,13112,1352694574336,1352694574336
true,1352694587508,1352694587508,1352694600492,1352694600492,1352694600486,1352694600484,1352694587527,1352694587507,1352694587507,1352694587508,1352694600493,1352694600492,1352694587507,0,0,1352694587508,1352694600484,1352694587516,4598,12985,1352694587527,1352694587527
true,1352694600574,1352694600574,1352694613513,1352694613513,1352694613506,1352694613505,1352694600590,1352694600573,1352694600573,1352694600574,1352694613514,1352694613513,1352694600573,0,0,1352694600574,1352694613505,1352694600578,4472,12940,1352694600590,1352694600590
true,1352694613591,1352694613591,1352694626458,1352694626458,1352694626452,1352694626450,1352694613608,1352694613590,1352694613590,1352694613591,1352694626459,1352694626458,1352694613590,0,0,1352694613591,1352694626450,1352694613595,4438,12868,1352694613609,1352694613609
true,1352694626526,1352694626526,1352694639256,1352694639256,1352694639249,1352694639248,1352694626530,1352694626525,1352694626525,1352694626526,1352694639257,1352694639256,1352694626525,0,0,1352694626526,1352694639247,1352694626530,4513,12731,1352694626531,1352694626530
true,1352694639323,1352694639323,1352694652375,1352694652375,1352694652368,1352694652366,1352694639327,1352694639322,1352694639322,1352694639323,1352694652376,1352694652375,1352694639322,0,0,1352694639323,1352694652365,1352694639327,4350,13053,1352694639328,1352694639327
true,1352694652449,1352694652449,1352694666786,1352694666785,1352694666778,1352694666761,1352694652469,1352694652448,1352694652448,1352694652449,1352694666786,1352694666786,1352694652448,0,0,1352694652451,1352694666761,1352694652456,5000,14335,1352694652469,1352694652469
true,1352694667178,1352694667178,1352694680088,1352694680088,1352694680081,1352694680079,1352694667208,1352694667177,1352694667177,1352694667178,1352694680089,1352694680088,1352694667177,0,0,1352694667192,1352694680079,1352694667203,4639,12897,1352694667209,1352694667209
true,1352694680159,1352694680159,1352694693310,1352694693310,1352694693303,1352694693301,1352694680180,1352694680158,1352694680158,1352694680159,1352694693311,1352694693310,1352694680158,0,0,1352694680161,1352694693301,1352694680171,4666,13150,1352694680180,1352694680180
true,1352694693384,1352694693384,1352694706180,1352694706180,1352694706173,1352694706171,1352694693405,1352694693383,1352694693383,1352694693384,1352694706181,1352694706180,1352694693383,0,0,1352694693386,1352694706171,1352694693393,4577,12795,1352694693405,1352694693405
true,1352694706252,1352694706252,1352694719106,1352694719106,1352694719099,1352694719097,1352694706257,1352694706251,1352694706251,1352694706252,1352694719107,1352694719106,1352694706251,0,0,1352694706253,1352694719097,1352694706256,4460,12854,1352694706257,1352694706257
true,1352694719177,1352694719177,1352694732169,1352694732169,1352694732162,1352694732160,1352694719183,1352694719176,1352694719176,1352694719177,1352694732170,1352694732169,1352694719176,0,0,1352694719179,1352694732160,1352694719182,4461,12991,1352694719183,1352694719183
true,1352694732240,1352694732240,1352694745430,1352694745430,1352694745423,1352694745421,1352694732255,1352694732239,1352694732239,1352694732240,1352694745431,1352694745430,1352694732239,0,0,1352694732241,1352694745420,1352694732245,4683,13190,1352694732256,1352694732256
true,1352694745497,1352694745497,1352694758415,1352694758414,1352694758408,1352694758406,1352694745502,1352694745496,1352694745496,1352694745497,1352694758415,1352694758415,1352694745496,0,0,1352694745498,1352694758406,1352694745501,4422,12917,1352694745502,1352694745502
true,1352694758482,1352694758482,1352694771206,1352694771206,1352694771199,1352694771197,1352694758487,1352694758481,1352694758481,1352694758482,1352694771207,1352694771206,1352694758481,0,0,1352694758482,1352694771197,1352694758487,4548,12725,1352694758488,1352694758487
true,1352694771278,1352694771278,1352694784468,1352694784468,1352694784462,1352694784460,1352694771296,1352694771277,1352694771277,1352694771278,1352694784469,1352694784468,1352694771277,0,0,1352694771278,1352694784460,1352694771284,4717,13191,1352694771296,1352694771296
true,1352694784534,1352694784534,1352694797436,1352694797436,1352694797429,1352694797428,1352694784539,1352694784533,1352694784533,1352694784534,1352694797437,1352694797436,1352694784533,0,0,1352694784535,1352694797426,1352694784539,4665,12902,1352694784539,1352694784539
true,1352694797512,1352694797512,1352694810524,1352694810523,1352694810517,1352694810515,1352694797517,1352694797511,1352694797511,1352694797512,1352694810525,1352694810524,1352694797511,0,0,1352694797513,1352694810514,1352694797516,4693,13012,1352694797517,1352694797517
true,1352694810592,1352694810592,1352694824887,1352694824887,1352694824880,1352694824879,1352694810596,1352694810591,1352694810591,1352694810592,1352694824888,1352694824887,1352694810591,0,0,1352694810592,1352694824879,1352694810596,4685,14296,1352694810597,1352694810597
true,1352694824964,1352694824964,1352694838216,1352694838215,1352694838209,1352694838207,1352694824981,1352694824963,1352694824963,1352694824964,1352694838217,1352694838216,1352694824963,0,0,1352694824964,1352694838207,1352694824968,4637,13253,1352694824981,1352694824981
true,1352694838349,1352694838349,1352694852850,1352694852850,1352694852843,1352694852841,1352694838364,1352694838348,1352694838348,1352694838349,1352694852851,1352694852850,1352694838348,0,0,1352694838349,1352694852841,1352694838353,5160,14502,1352694838364,1352694838364
true,1352694852925,1352694852925,1352694866542,1352694866541,1352694866535,1352694866533,1352694852941,1352694852924,1352694852924,1352694852925,1352694866542,1352694866542,1352694852924,0,0,1352694852925,1352694866533,1352694852929,4896,13617,1352694852942,1352694852941
true,1352694866608,1352694866608,1352694880388,1352694880388,1352694880381,1352694880379,1352694866622,1352694866607,1352694866607,1352694866608,1352694880389,1352694880388,1352694866607,0,0,1352694866610,1352694880379,1352694866613,4793,13779,1352694866623,1352694866623
true,1352694880468,1352694880468,1352694896346,1352694896346,1352694896339,1352694896337,1352694880474,1352694880467,1352694880467,1352694880468,1352694896347,1352694896346,1352694880467,0,0,1352694880470,1352694896337,1352694880474,5146,15877,1352694880475,1352694880475
true,1352694896419,1352694896419,1352694910237,1352694910237,1352694910230,1352694910228,1352694896445,1352694896418,1352694896418,1352694896419,1352694910238,1352694910237,1352694896418,0,0,1352694896419,1352694910228,1352694896429,5403,13819,1352694896446,1352694896446
true,1352694910311,1352694910311,1352694923131,1352694923131,1352694923124,1352694923122,1352694910328,1352694910310,1352694910310,1352694910311,1352694923132,1352694923131,1352694910310,0,0,1352694910324,1352694923121,1352694910328,4481,12808,1352694910328,1352694910328
true,1352694923204,1352694923204,1352694935778,1352694935777,1352694935771,1352694935769,1352694923208,1352694923203,1352694923203,1352694923204,1352694935778,1352694935778,1352694923203,0,0,1352694923204,1352694935769,1352694923208,4505,12574,1352694923209,1352694923208
true,1352694935845,1352694935845,1352694948649,1352694948648,1352694948641,1352694948640,1352694935850,1352694935844,1352694935844,1352694935845,1352694948649,1352694948649,1352694935844,0,0,1352694935846,1352694948640,1352694935850,4428,12803,1352694935850,1352694935850
true,1352694948726,1352694948726,1352694962396,1352694962396,1352694962389,1352694962388,1352694948747,1352694948725,1352694948725,1352694948726,1352694962397,1352694962396,1352694948725,0,0,1352694948729,1352694962388,1352694948733,4769,13668,1352694948748,1352694948747
true,1352694962467,1352694962467,1352694975929,1352694975928,1352694975920,1352694975889,1352694962471,1352694962466,1352694962466,1352694962467,1352694975929,1352694975929,1352694962466,0,0,1352694962467,1352694975887,1352694962471,4760,13462,1352694962472,1352694962472
true,1352694976008,1352694976008,1352694988779,1352694988778,1352694988772,1352694988770,1352694976027,1352694976007,1352694976007,1352694976008,1352694988779,1352694988779,1352694976007,0,0,1352694976009,1352694988770,1352694976013,4661,12770,1352694976027,1352694976027
true,1352694988844,1352694988844,1352695001542,1352695001542,1352695001536,1352695001534,1352694988861,1352694988843,1352694988843,1352694988844,1352695001543,1352695001542,1352694988843,0,0,1352694988844,1352695001534,1352694988848,4491,12699,1352694988862,1352694988861
true,1352695001608,1352695001608,1352695014103,1352695014103,1352695014096,1352695014094,1352695001613,1352695001607,1352695001607,1352695001608,1352695014104,1352695014103,1352695001607,0,0,1352695001608,1352695014094,1352695001612,4480,12496,1352695001613,1352695001613
true,1352695014189,1352695014189,1352695026576,1352695026575,1352695026569,1352695026567,1352695014195,1352695014188,1352695014188,1352695014189,1352695026576,1352695026576,1352695014188,0,0,1352695014191,1352695026567,1352695014194,4339,12385,1352695014195,1352695014195
true,1352695026647,1352695026647,1352695039016,1352695039015,1352695039008,1352695039007,1352695026651,1352695026646,1352695026646,1352695026647,1352695039016,1352695039016,1352695026646,0,0,1352695026647,1352695039006,1352695026651,4399,12369,1352695026652,1352695026651
true,1352695039088,1352695039088,1352695051429,1352695051429,1352695051422,1352695051420,1352695039107,1352695039087,1352695039087,1352695039088,1352695051430,1352695051429,1352695039087,0,0,1352695039089,1352695051417,1352695039099,4425,12341,1352695039108,1352695039108
true,1352695051494,1352695051494,1352695063634,1352695063634,1352695063628,1352695063626,1352695051498,1352695051493,1352695051493,1352695051494,1352695063635,1352695063634,1352695051493,0,0,1352695051495,1352695063626,1352695051498,4272,12140,1352695051499,1352695051499
true,1352695063700,1352695063700,1352695075712,1352695075712,1352695075705,1352695075704,1352695063704,1352695063699,1352695063699,1352695063700,1352695075713,1352695075712,1352695063699,0,0,1352695063701,1352695075703,1352695063704,4117,12012,1352695063705,1352695063705
true,1352695075779,1352695075779,1352695087521,1352695087521,1352695087515,1352695087513,1352695075783,1352695075778,1352695075778,1352695075779,1352695087522,1352695087521,1352695075778,0,0,1352695075780,1352695087513,1352695075783,4123,11742,1352695075784,1352695075784
true,1352695087585,1352695087585,1352695099586,1352695099586,1352695099580,1352695099578,1352695087589,1352695087584,1352695087584,1352695087585,1352695099587,1352695099586,1352695087584,0,0,1352695087585,1352695099578,1352695087589,4138,12002,1352695087590,1352695087589
true,1352695099653,1352695099653,1352695111743,1352695111743,1352695111737,1352695111735,1352695099657,1352695099652,1352695099652,1352695099653,1352695111744,1352695111743,1352695099652,0,0,1352695099654,1352695111735,1352695099657,4285,12090,1352695099658,1352695099658
true,1352695111808,1352695111808,1352695123975,1352695123974,1352695123968,1352695123966,1352695111812,1352695111807,1352695111807,1352695111808,1352695123975,1352695123975,1352695111807,0,0,1352695111809,1352695123966,1352695111812,4255,12166,1352695111813,1352695111812
true,1352695124038,1352695124038,1352695135875,1352695135875,1352695135868,1352695135867,1352695124042,1352695124037,1352695124037,1352695124038,1352695135876,1352695135875,1352695124037,0,0,1352695124038,1352695135866,1352695124042,4158,11838,1352695124043,1352695124042
true,1352695135940,1352695135940,1352695147992,1352695147992,1352695147985,1352695147983,1352695135945,1352695135939,1352695135939,1352695135940,1352695147993,1352695147992,1352695135939,0,0,1352695135941,1352695147983,1352695135944,4160,12052,1352695135945,1352695135945
true,1352695148092,1352695148092,1352695159957,1352695159956,1352695159949,1352695159948,1352695148109,1352695148091,1352695148091,1352695148092,1352695159957,1352695159957,1352695148091,0,0,1352695148106,1352695159947,1352695148109,4214,11851,1352695148110,1352695148110
true,1352695160024,1352695160024,1352695172028,1352695172028,1352695172021,1352695172020,1352695160029,1352695160023,1352695160023,1352695160024,1352695172029,1352695172028,1352695160023,0,0,1352695160025,1352695172019,1352695160029,4235,12004,1352695160030,1352695160029
true,1352695172099,1352695172099,1352695184219,1352695184219,1352695184212,1352695184211,1352695172117,1352695172098,1352695172098,1352695172099,1352695184220,1352695184219,1352695172098,0,0,1352695172101,1352695184211,1352695172113,4289,12119,1352695172118,1352695172117
true,1352695184292,1352695184292,1352695196340,1352695196340,1352695196333,1352695196332,1352695184298,1352695184291,1352695184291,1352695184292,1352695196341,1352695196340,1352695184291,0,0,1352695184294,1352695196331,1352695184298,4290,12047,1352695184299,1352695184298
