__fxdriver_unwrapped,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,responseWaitTime,totalLoadWaitTime,unloadEventEnd,unloadEventStart
true,1352695909050,1352695909050,1352695915128,1352695915128,1352695915122,1352695915120,1352695909054,1352695909049,1352695909049,1352695909050,1352695915129,1352695915128,1352695909049,0,0,1352695909050,1352695915118,1352695909054,1864,6079,1352695909055,1352695909055
true,1352695915201,1352695915201,1352695919360,1352695919359,1352695919353,1352695919351,1352695915205,1352695915200,1352695915200,1352695915201,1352695919360,1352695919360,1352695915200,0,0,1352695915201,1352695919350,1352695915205,781,4159,1352695915206,1352695915205
true,1352695919430,1352695919430,1352695924481,1352695924481,1352695924475,1352695924473,1352695919434,1352695919429,1352695919429,1352695919430,1352695924482,1352695924481,1352695919429,0,0,1352695919430,1352695924472,1352695919434,949,5052,1352695919434,1352695919434
true,1352695924545,1352695924545,1352695929856,1352695929856,1352695929849,1352695929848,1352695924552,1352695924544,1352695924544,1352695924545,1352695929857,1352695929856,1352695924544,0,0,1352695924545,1352695929846,1352695924551,940,5312,1352695924552,1352695924552
true,1352695929923,1352695929923,1352695933771,1352695933770,1352695933764,1352695933762,1352695929927,1352695929922,1352695929922,1352695929923,1352695933771,1352695933771,1352695929922,0,0,1352695929923,1352695933761,1352695929927,744,3848,1352695929928,1352695929927
true,1352695933839,1352695933839,1352695939168,1352695939168,1352695939162,1352695939160,1352695933844,1352695933838,1352695933838,1352695933839,1352695939169,1352695939168,1352695933838,0,0,1352695933840,1352695939158,1352695933844,514,5329,1352695933845,1352695933845
true,1352695939234,1352695939234,1352695944630,1352695944630,1352695944623,1352695944622,1352695939248,1352695939233,1352695939233,1352695939234,1352695944631,1352695944630,1352695939233,0,0,1352695939235,1352695944621,1352695939239,701,5396,1352695939248,1352695939248
true,1352695944699,1352695944699,1352695948456,1352695948456,1352695948450,1352695948448,1352695944717,1352695944698,1352695944698,1352695944699,1352695948457,1352695948456,1352695944698,0,0,1352695944699,1352695948446,1352695944704,746,3758,1352695944718,1352695944717
true,1352695948520,1352695948520,1352695952223,1352695952222,1352695952215,1352695952213,1352695948524,1352695948519,1352695948519,1352695948520,1352695952223,1352695952223,1352695948519,0,0,1352695948520,1352695952207,1352695948524,484,3703,1352695948525,1352695948524
true,1352695952287,1352695952287,1352695957370,1352695957370,1352695957363,1352695957362,1352695952291,1352695952286,1352695952286,1352695952287,1352695957371,1352695957370,1352695952286,0,0,1352695952287,1352695957361,1352695952291,878,5084,1352695952292,1352695952291
true,1352695957436,1352695957436,1352695962582,1352695962581,1352695962575,1352695962573,1352695957440,1352695957435,1352695957435,1352695957436,1352695962582,1352695962582,1352695957435,0,0,1352695957436,1352695962572,1352695957440,730,5146,1352695957441,1352695957440
true,1352695962655,1352695962655,1352695966230,1352695966230,1352695966223,1352695966221,1352695962660,1352695962654,1352695962654,1352695962655,1352695966232,1352695966230,1352695962654,0,0,1352695962656,1352695966218,1352695962660,556,3576,1352695962661,1352695962660
true,1352695966397,1352695966397,1352695971405,1352695971404,1352695971397,1352695971396,1352695966424,1352695966396,1352695966396,1352695966397,1352695971405,1352695971405,1352695966396,0,0,1352695966418,1352695971395,1352695966423,784,4987,1352695966424,1352695966424
true,1352695971473,1352695971473,1352695976816,1352695976816,1352695976809,1352695976808,1352695971478,1352695971472,1352695971472,1352695971473,1352695976817,1352695976816,1352695971472,0,0,1352695971473,1352695976807,1352695971477,753,5344,1352695971478,1352695971478
true,1352695976881,1352695976881,1352695980264,1352695980263,1352695980257,1352695980255,1352695976886,1352695976880,1352695976880,1352695976881,1352695980264,1352695980264,1352695976880,0,0,1352695976882,1352695980253,1352695976885,499,3382,1352695976886,1352695976886
true,1352695980334,1352695980334,1352695986235,1352695986234,1352695986228,1352695986227,1352695980341,1352695980333,1352695980333,1352695980334,1352695986235,1352695986235,1352695980333,0,0,1352695980336,1352695986226,1352695980340,521,5899,1352695980341,1352695980341
true,1352695986301,1352695986301,1352695991959,1352695991958,1352695991952,1352695991943,1352695986305,1352695986300,1352695986300,1352695986301,1352695991959,1352695991959,1352695986300,0,0,1352695986302,1352695991941,1352695986305,1379,5657,1352695986306,1352695986305
true,1352695992050,1352695992050,1352695995434,1352695995433,1352695995426,1352695995425,1352695992054,1352695992049,1352695992049,1352695992050,1352695995434,1352695995434,1352695992049,0,0,1352695992050,1352695995424,1352695992054,509,3384,1352695992055,1352695992054
true,1352695995495,1352695995495,1352696000585,1352696000585,1352696000578,1352696000577,1352695995499,1352695995494,1352695995494,1352695995495,1352696000586,1352696000585,1352695995494,0,0,1352695995496,1352696000576,1352695995499,524,5090,1352695995500,1352695995500
true,1352696000651,1352696000651,1352696006004,1352696006004,1352696005997,1352696005996,1352696000655,1352696000650,1352696000650,1352696000651,1352696006005,1352696006004,1352696000650,0,0,1352696000652,1352696005994,1352696000655,746,5353,1352696000656,1352696000655
true,1352696006063,1352696006063,1352696009708,1352696009707,1352696009701,1352696009699,1352696006067,1352696006062,1352696006062,1352696006063,1352696009708,1352696009708,1352696006062,0,0,1352696006063,1352696009698,1352696006067,707,3645,1352696006068,1352696006067
true,1352696009773,1352696009773,1352696014315,1352696014314,1352696014308,1352696014306,1352696009777,1352696009772,1352696009772,1352696009773,1352696014315,1352696014315,1352696009772,0,0,1352696009773,1352696014305,1352696009777,634,4542,1352696009778,1352696009777
true,1352696014374,1352696014374,1352696020292,1352696020292,1352696020285,1352696020284,1352696014378,1352696014373,1352696014373,1352696014374,1352696020293,1352696020292,1352696014373,0,0,1352696014375,1352696020283,1352696014378,728,5918,1352696014379,1352696014379
true,1352696020363,1352696020363,1352696024083,1352696024083,1352696024076,1352696024074,1352696020368,1352696020362,1352696020362,1352696020363,1352696024084,1352696024083,1352696020362,0,0,1352696020364,1352696024074,1352696020367,680,3720,1352696020368,1352696020368
true,1352696024151,1352696024151,1352696028333,1352696028333,1352696028327,1352696028325,1352696024171,1352696024150,1352696024150,1352696024151,1352696028334,1352696028333,1352696024150,0,0,1352696024152,1352696028324,1352696024157,500,4182,1352696024172,1352696024171
true,1352696028400,1352696028400,1352696033825,1352696033825,1352696033819,1352696033818,1352696028407,1352696028399,1352696028399,1352696028400,1352696033826,1352696033825,1352696028399,0,0,1352696028401,1352696033816,1352696028407,744,5425,1352696028408,1352696028407
true,1352696033915,1352696033915,1352696038076,1352696038076,1352696038070,1352696038068,1352696033919,1352696033914,1352696033914,1352696033915,1352696038077,1352696038076,1352696033914,0,0,1352696033916,1352696038066,1352696033919,722,4161,1352696033920,1352696033919
true,1352696038140,1352696038140,1352696042210,1352696042209,1352696042203,1352696042201,1352696038144,1352696038139,1352696038139,1352696038140,1352696042210,1352696042210,1352696038139,0,0,1352696038141,1352696042188,1352696038144,679,4069,1352696038145,1352696038144
true,1352696042272,1352696042272,1352696047385,1352696047385,1352696047379,1352696047377,1352696042276,1352696042271,1352696042271,1352696042272,1352696047386,1352696047385,1352696042271,0,0,1352696042272,1352696047375,1352696042276,729,5114,1352696042277,1352696042277
true,1352696047453,1352696047453,1352696052580,1352696052580,1352696052573,1352696052572,1352696047457,1352696047452,1352696047452,1352696047453,1352696052581,1352696052580,1352696047452,0,0,1352696047454,1352696052571,1352696047457,708,5127,1352696047458,1352696047458
true,1352696052640,1352696052640,1352696056395,1352696056395,1352696056388,1352696056387,1352696052644,1352696052639,1352696052639,1352696052640,1352696056396,1352696056395,1352696052639,0,0,1352696052641,1352696056385,1352696052644,503,3755,1352696052645,1352696052644
true,1352696056468,1352696056468,1352696062700,1352696062699,1352696062692,1352696062691,1352696056474,1352696056467,1352696056467,1352696056468,1352696062700,1352696062700,1352696056467,0,0,1352696056470,1352696062690,1352696056474,721,6230,1352696056475,1352696056474
true,1352696062761,1352696062761,1352696068170,1352696068170,1352696068163,1352696068162,1352696062766,1352696062760,1352696062760,1352696062761,1352696068171,1352696068170,1352696062760,0,0,1352696062762,1352696068160,1352696062766,735,5409,1352696062766,1352696062766
